CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,State,Country
15591,37,AW00015591,Darren,Srini,Darren Srini,Male,2022-11-01,Seaford,Victoria,Australia
15592,8,AW00015592,Janet,Moreno,Janet Moreno,Female,2023-02-02,Matraville,New South Wales,Australia
15593,31,AW00015593,Naomi,Martin,Naomi Martin,Female,2023-03-04,Hobart,Tasmania,Australia
15594,4,AW00015594,Joanna,Carlson,Joanna Carlson,Female,2023-12-24,Goulburn,New South Wales,Australia
15595,7,AW00015595,Andre,Sanchez,Andre Sanchez,Male,2022-10-28,Malabar,New South Wales,Australia
15596,17,AW00015596,Gilbert,Goel,Gilbert Goel,Male,2022-11-24,St. Leonards,New South Wales,Australia
15597,38,AW00015597,Terry,Raji,Terry Raji,Male,2022-11-18,South Melbourne,Victoria,Australia
15598,16,AW00015598,Tanya,Rubio,Tanya Rubio,Female,2023-09-19,Springwood,New South Wales,Australia
15599,26,AW00015599,Darryl,Ma,Darryl Ma,Male,2023-04-19,Rockhampton,Queensland,Australia
15600,32,AW00015600,Josue,Dominguez,Josue Dominguez,Male,2022-10-30,Bendigo,Victoria,Australia
15601,20,AW00015601,Naomi,Moreno,Naomi Moreno,Female,2022-11-22,Brisbane,Queensland,Australia
15602,37,AW00015602,Warren,Wu,Warren Wu,Male,2023-06-22,Seaford,Victoria,Australia
15603,13,AW00015603,Philip,Blanco,Philip Blanco,Male,2023-03-31,Port Macquarie,New South Wales,Australia
15604,31,AW00015604,Clifford,Prasad,Clifford Prasad,Male,2023-06-20,Hobart,Tasmania,Australia
15605,3,AW00015605,Alan,Yang,Alan Yang,Male,2023-09-27,Darlinghurst,New South Wales,Australia
15606,33,AW00015606,Marco,Prasad,Marco Prasad,Male,2023-02-27,Cranbourne,Victoria,Australia
15607,20,AW00015607,Ricky,Gill,Ricky Gill,Male,2023-11-16,Brisbane,Queensland,Australia
15608,120,AW00015608,Faith,James,Faith James,Female,2023-08-28,Hof,Bayern,Germany
15609,222,AW00015609,Karl,Sharma,Karl Sharma,Male,2023-08-15,Pantin,Seine Saint Denis,France
15610,273,AW00015610,Jessica,Gonzales,Jessica Gonzales,Female,2023-09-18,Watford,England,United Kingdom
15611,215,AW00015611,Michele,Patel,Michele Patel,Female,2023-06-14,Colombes,Hauts de Seine,France
15612,259,AW00015612,Damien,Ma,Damien Ma,Male,2023-05-08,Milton Keynes,England,United Kingdom
15613,221,AW00015613,Melinda,Moreno,Melinda Moreno,Female,2023-05-23,Drancy,Seine Saint Denis,France
15614,262,AW00015614,Faith,Simmons,Faith Simmons,Female,2021-10-13,Oxford,England,United Kingdom
15615,259,AW00015615,Erika,Alvarez,Erika Alvarez,Female,2023-03-26,Milton Keynes,England,United Kingdom
15616,183,AW00015616,Janet,Alonso,Janet Alonso,Female,2023-09-21,Orleans,Loiret,France
15617,197,AW00015617,Dawn,Chande,Dawn Chande,Female,2023-02-01,Paris,Seine (Paris),France
15618,162,AW00015618,Gabriel,Sharma,Gabriel Sharma,Male,2023-04-01,Werne,Nordrhein-Westfalen,Germany
15619,236,AW00015619,Levi,Subram,Levi Subram,Male,2021-10-13,Cheltenham,England,United Kingdom
15620,256,AW00015620,Dominique,Subram,Dominique Subram,Female,2021-10-05,London,England,United Kingdom
15621,268,AW00015621,Kelli,Wu,Kelli Wu,Female,2021-10-07,Liverpool,England,United Kingdom
15622,144,AW00015622,Yvonne,Schleger,Yvonne Schleger,Male,2022-01-14,Essen,Hamburg,Germany
15623,195,AW00015623,Molly,Madan,Molly Madan,Female,2022-08-25,Paris,Seine (Paris),France
15624,217,AW00015624,Tyrone,Rubio,Tyrone Rubio,Male,2022-08-17,Paris La Defense,Hauts de Seine,France
15625,142,AW00015625,Clinton,Alvarez,Clinton Alvarez,Male,2022-02-08,Bonn,Hamburg,Germany
15626,155,AW00015626,Eduardo,White,Eduardo White,Male,2022-02-28,Bottrop,Nordrhein-Westfalen,Germany
15627,146,AW00015627,Troy,Srini,Troy Srini,Male,2022-02-17,Frankfurt am Main,Hamburg,Germany
15628,161,AW00015628,Brianna,Sandberg,Brianna Sandberg,Female,2023-10-17,Solingen,Nordrhein-Westfalen,Germany
15629,162,AW00015629,Meghan,Ruiz,Meghan Ruiz,Female,2023-12-31,Werne,Nordrhein-Westfalen,Germany
15630,260,AW00015630,Nichole,Tang,Nichole Tang,Female,2021-10-24,Milton Keynes,England,United Kingdom
15631,263,AW00015631,Clayton,Andersen,Clayton Andersen,Male,2021-10-24,Oxford,England,United Kingdom
15632,245,AW00015632,Gloria,Carlson,Gloria Carlson,Female,2021-11-09,London,England,United Kingdom
15633,128,AW00015633,Ashlee,Shan,Ashlee Shan,Female,2023-05-21,Dresden,Hessen,Germany
15634,271,AW00015634,Dalton,Kelly,Dalton Kelly,Male,2023-06-18,Warrington,England,United Kingdom
15635,261,AW00015635,Sheila,Martin,Sheila Martin,Female,2023-05-13,Newcastle upon Tyne,England,United Kingdom
15636,127,AW00015636,David,White,David White,Male,2023-06-11,Darmstadt,Hessen,Germany
15637,179,AW00015637,Russell,Sharma,Russell Sharma,Male,2022-08-04,Saint Ouen,Charente-Maritime,France
15638,259,AW00015638,Rosa,He,Rosa He,Female,2021-11-19,Milton Keynes,England,United Kingdom
15639,21,AW00015639,Melanie,Coleman,Melanie Coleman,Female,2023-04-06,Caloundra,Queensland,Australia
15640,21,AW00015640,Gary,Gomez,Gary Gomez,Male,2023-01-28,Caloundra,Queensland,Australia
15641,33,AW00015641,Marco,Sara,Marco Sara,Male,2023-04-22,Cranbourne,Victoria,Australia
15642,35,AW00015642,Cara,Gao,Cara Gao,Female,2022-10-31,Melbourne,Victoria,Australia
15643,14,AW00015643,Omar,Raji,Omar Raji,Male,2022-10-30,Rhodes,New South Wales,Australia
15644,4,AW00015644,Savannah,Gonzalez,Savannah Gonzalez,Female,2022-11-11,Goulburn,New South Wales,Australia
15645,10,AW00015645,Javier,Gill,Javier Gill,Male,2022-11-02,Newcastle,New South Wales,Australia
15646,31,AW00015646,Emma,Kelly,Emma Kelly,Female,2022-11-15,Hobart,Tasmania,Australia
15647,23,AW00015647,Dawn,He,Dawn He,Female,2022-11-06,Gold Coast,Queensland,Australia
15648,34,AW00015648,Edgar,Gonzalez,Edgar Gonzalez,Male,2022-10-28,Geelong,Victoria,Australia
15649,160,AW00015649,Melinda,Jimenez,Melinda Jimenez,Female,2022-02-10,Paderborn,Nordrhein-Westfalen,Germany
15650,208,AW00015650,Ronnie,Li,Ronnie Li,Male,2023-12-14,Saint Germain en Laye,Yveline,France
15651,212,AW00015651,Ann,Lopez,Ann Lopez,Female,2022-08-13,Morangis,Essonne,France
15652,229,AW00015652,Barbara,Wang,Barbara Wang,Female,2021-11-17,Berks,England,United Kingdom
15653,254,AW00015653,Gerald,Madan,Gerald Madan,Male,2021-11-09,London,England,United Kingdom
15654,200,AW00015654,Levi,Fernandez,Levi Fernandez,Male,2023-06-10,Paris,Seine (Paris),France
15655,144,AW00015655,Deanna,Gomez,Deanna Gomez,Female,2022-02-22,Essen,Hamburg,Germany
15656,178,AW00015656,Darryl,Zhao,Darryl Zhao,Male,2022-02-10,Sulzbach Taunus,Saarland,Germany
15657,271,AW00015657,Marcus,Hayes,Marcus Hayes,Male,2021-11-05,Warrington,England,United Kingdom
15658,184,AW00015658,Victoria,Rogers,Victoria Rogers,Female,2023-09-01,Metz,Moselle,France
15659,127,AW00015659,Angela,Rivera,Angela Rivera,Female,2022-02-16,Darmstadt,Hessen,Germany
15660,250,AW00015660,April,Jai,April Jai,Female,2021-12-17,London,England,United Kingdom
15661,269,AW00015661,Brandon,Robinson,Brandon Robinson,Male,2021-12-06,Stoke-on-Trent,England,United Kingdom
15662,279,AW00015662,Megan,Richardson,Megan Richardson,Female,2021-12-06,York,England,United Kingdom
15663,196,AW00015663,Mandy,Chen,Mandy Chen,Female,2022-08-18,Paris,Seine (Paris),France
15664,172,AW00015664,Jill,Vazquez,Jill Vazquez,Female,2022-02-01,Offenbach,Saarland,Germany
15665,198,AW00015665,Kristi,Sai,Kristi Sai,Female,2022-08-13,Paris,Seine (Paris),France
15666,205,AW00015666,Bianca,Liang,Bianca Liang,Female,2022-08-20,Lieusaint,Seine et Marne,France
15667,151,AW00015667,Hector,Ramos,Hector Ramos,Male,2022-01-29,Paderborn,Hamburg,Germany
15668,273,AW00015668,Erick,Fernandez,Erick Fernandez,Male,2021-12-24,Watford,England,United Kingdom
15669,279,AW00015669,Paul,Suurs,Paul Suurs,Female,2021-12-08,York,England,United Kingdom
15670,183,AW00015670,Sergio,Sánchez,Sergio Sánchez,Male,2023-12-17,Orleans,Loiret,France
15671,268,AW00015671,Lawrence,Torres,Lawrence Torres,Male,2023-02-28,Liverpool,England,United Kingdom
15672,160,AW00015672,Kelvin,Nara,Kelvin Nara,Male,2023-12-24,Paderborn,Nordrhein-Westfalen,Germany
15673,209,AW00015673,Jon,Goel,Jon Goel,Male,2023-04-10,Versailles,Yveline,France
15674,117,AW00015674,Tommy,Raheem,Tommy Raheem,Male,2022-03-13,Erlangen,Bayern,Germany
15675,120,AW00015675,Jay,Alonso,Jay Alonso,Male,2022-03-09,Hof,Bayern,Germany
15676,224,AW00015676,Todd,Wang,Todd Wang,Male,2022-08-24,Tremblay-en-France,Seine Saint Denis,France
15677,220,AW00015677,Alyssa,Bradley,Alyssa Bradley,Female,2022-09-27,Bobigny,Seine Saint Denis,France
15678,212,AW00015678,Susan,Zhou,Susan Zhou,Female,2022-09-08,Morangis,Essonne,France
15679,189,AW00015679,Robert,Patterson,Robert Patterson,Male,2023-05-11,Roubaix,Nord,France
15680,171,AW00015680,Tasha,She,Tasha She,Female,2023-07-05,Neunkirchen,Saarland,Germany
15681,262,AW00015681,Emma,Gonzales,Emma Gonzales,Female,2023-02-01,Oxford,England,United Kingdom
15682,142,AW00015682,Heidi,Garcia,Heidi Garcia,Female,2024-01-11,Bonn,Hamburg,Germany
15683,156,AW00015683,Jessie,Carlson,Jessie Carlson,Female,2023-03-13,Braunschweig,Nordrhein-Westfalen,Germany
15684,168,AW00015684,Tyrone,Suarez,Tyrone Suarez,Male,2022-03-09,Kiel,Saarland,Germany
15685,172,AW00015685,Robin,Vazquez,Robin Vazquez,Female,2022-03-25,Offenbach,Saarland,Germany
15686,244,AW00015686,Pedro,Vazquez,Pedro Vazquez,Male,2023-02-26,London,England,United Kingdom
15687,211,AW00015687,Jay,Suri,Jay Suri,Male,2022-09-14,Les Ulis,Essonne,France
15688,196,AW00015688,Chase,Gray,Chase Gray,Male,2022-09-08,Paris,Seine (Paris),France
15689,158,AW00015689,Stacey,Wang,Stacey Wang,Female,2023-05-04,Leipzig,Nordrhein-Westfalen,Germany
15690,267,AW00015690,Clifford,Perez,Clifford Perez,Male,2023-10-21,Runcorn,England,United Kingdom
15691,273,AW00015691,Julian,Henderson,Julian Henderson,Male,2021-12-27,Watford,England,United Kingdom
15692,262,AW00015692,Ryan,Garcia,Ryan Garcia,Male,2021-11-30,Oxford,England,United Kingdom
15693,127,AW00015693,Isabel,Barnes,Isabel Barnes,Female,2022-03-28,Darmstadt,Hessen,Germany
15694,236,AW00015694,Stephanie,Diaz,Stephanie Diaz,Female,2023-09-15,Cheltenham,England,United Kingdom
15695,261,AW00015695,Bruce,Gomez,Bruce Gomez,Male,2021-11-29,Newcastle upon Tyne,England,United Kingdom
15696,222,AW00015696,Damien,Sun,Damien Sun,Male,2023-06-27,Pantin,Seine Saint Denis,France
15697,121,AW00015697,Julia,Morris,Julia Morris,Female,2022-03-16,Ingolstadt,Bayern,Germany
15698,162,AW00015698,Susan,Wang,Susan Wang,Female,2023-11-11,Werne,Nordrhein-Westfalen,Germany
15699,276,AW00015699,Jonathon,Hernandez,Jonathon Hernandez,Male,2022-01-05,Woolston,England,United Kingdom
15700,193,AW00015700,Eugene,Guo,Eugene Guo,Male,2022-09-27,Paris,Seine (Paris),France
15701,236,AW00015701,Jillian,Kapoor,Jillian Kapoor,Female,2023-03-29,Cheltenham,England,United Kingdom
15702,240,AW00015702,Ruth,Mehta,Ruth Mehta,Female,2022-01-09,High Wycombe,England,United Kingdom
15703,142,AW00015703,Alison,Chande,Alison Chande,Female,2023-01-28,Bonn,Hamburg,Germany
15704,134,AW00015704,Peter,Luo,Peter Luo,Male,2023-08-19,München,Hessen,Germany
15705,117,AW00015705,Gabriel,Simmons,Gabriel Simmons,Male,2023-05-20,Erlangen,Bayern,Germany
15706,210,AW00015706,Tina,Arthur,Tina Arthur,Female,2023-03-12,Saint Ouen,Somme,France
15707,121,AW00015707,Robin,Rubio,Robin Rubio,Female,2023-09-12,Ingolstadt,Bayern,Germany
15708,150,AW00015708,Nina,Jai,Nina Jai,Female,2023-02-23,München,Hamburg,Germany
15709,215,AW00015709,Chelsea,Prasad,Chelsea Prasad,Female,2023-03-24,Colombes,Hauts de Seine,France
15710,190,AW00015710,Brandy,Rana,Brandy Rana,Female,2022-09-02,Villeneuve-d'Ascq,Nord,France
15711,235,AW00015711,Jeffery,Liang,Jeffery Liang,Male,2023-05-21,Cambridge,England,United Kingdom
15712,249,AW00015712,Whitney,Chandra,Whitney Chandra,Female,2023-07-11,London,England,United Kingdom
15713,267,AW00015713,Hannah,Lee,Hannah Lee,Female,2023-11-08,Runcorn,England,United Kingdom
15714,214,AW00015714,Bethany,Pal,Bethany Pal,Female,2023-10-09,Boulogne-Billancourt,Hauts de Seine,France
15715,27,AW00015715,Isabella,Adams,Isabella Adams,Female,2023-07-29,Townsville,Queensland,Australia
15716,24,AW00015716,Roy,Madan,Roy Madan,Male,2022-11-19,Hawthorne,Queensland,Australia
15717,18,AW00015717,Alexia,Henderson,Alexia Henderson,Female,2022-11-11,Sydney,New South Wales,Australia
15718,3,AW00015718,Heather,Lin,Heather Lin,Female,2023-09-16,Darlinghurst,New South Wales,Australia
15719,15,AW00015719,Lacey,Liang,Lacey Liang,Female,2022-11-23,Silverwater,New South Wales,Australia
15720,7,AW00015720,Jaime,Ramos,Jaime Ramos,Female,2023-02-10,Malabar,New South Wales,Australia
15721,40,AW00015721,Cara,Guo,Cara Guo,Female,2023-06-17,Warrnambool,Victoria,Australia
15722,32,AW00015722,Angela,Jenkins,Angela Jenkins,Female,2022-11-18,Bendigo,Victoria,Australia
15723,11,AW00015723,Kate,Deng,Kate Deng,Female,2022-11-08,North Ryde,New South Wales,Australia
15724,21,AW00015724,Roger,She,Roger She,Male,2022-11-04,Caloundra,Queensland,Australia
15725,19,AW00015725,Trevor,Price,Trevor Price,Male,2022-11-21,Wollongong,New South Wales,Australia
15726,25,AW00015726,Faith,Barnes,Faith Barnes,Female,2022-11-07,Hervey Bay,Queensland,Australia
15727,8,AW00015727,Alisha,Zeng,Alisha Zeng,Female,2023-05-09,Matraville,New South Wales,Australia
15728,33,AW00015728,Keith,Sharma,Keith Sharma,Male,2023-03-08,Cranbourne,Victoria,Australia
15729,32,AW00015729,Mayra,Suri,Mayra Suri,Female,2022-12-27,Bendigo,Victoria,Australia
15730,2,AW00015730,Philip,Dominguez,Philip Dominguez,Male,2023-08-19,Coffs Harbour,New South Wales,Australia
15731,19,AW00015731,Corey,Chavez,Corey Chavez,Male,2023-03-26,Wollongong,New South Wales,Australia
15732,17,AW00015732,Sandra,Zhu,Sandra Zhu,Female,2022-12-12,St. Leonards,New South Wales,Australia
15733,26,AW00015733,Leslie,Ramos,Leslie Ramos,Female,2022-12-08,Rockhampton,Queensland,Australia
15734,19,AW00015734,Alicia,Lal,Alicia Lal,Female,2022-12-25,Wollongong,New South Wales,Australia
15735,3,AW00015735,Lori,Blanco,Lori Blanco,Female,2023-06-21,Darlinghurst,New South Wales,Australia
15736,300,AW00015736,Sheena,Raje,Sheena Raje,Female,2023-11-07,Beverly Hills,California,United States
15737,626,AW00015737,Alexander,Robinson,Alexander Robinson,Male,2022-09-02,Lynnwood,Washington,United States
15738,374,AW00015738,Abigail,Miller,Abigail Miller,Female,2023-12-16,Torrance,California,United States
15739,369,AW00015739,Garrett,Rogers,Garrett Rogers,Male,2022-08-28,Santa Monica,California,United States
15740,536,AW00015740,Johnny,Kumar,Johnny Kumar,Male,2023-09-18,Beaverton,Oregon,United States
15741,385,AW00015741,Isabella,Allen,Isabella Allen,Female,2023-10-20,Woodland Hills,California,United States
15742,352,AW00015742,Grace,Thompson,Grace Thompson,Female,2023-02-16,Palo Alto,California,United States
15743,623,AW00015743,Chloe,Thompson,Chloe Thompson,Female,2023-11-24,Kirkland,Washington,United States
15744,614,AW00015744,Angela,Gray,Angela Gray,Female,2023-08-16,Edmonds,Washington,United States
15745,609,AW00015745,Julian,Hayes,Julian Hayes,Male,2023-08-30,Bellingham,Washington,United States
15746,626,AW00015746,Emily,Walker,Emily Walker,Female,2023-12-03,Lynnwood,Washington,United States
15747,307,AW00015747,Evan,Nelson,Evan Nelson,Male,2023-09-05,Chula Vista,California,United States
15748,54,AW00015748,Austin,Jenkins,Austin Jenkins,Male,2023-05-29,N. Vancouver,British Columbia,Canada
15749,611,AW00015749,Grace,Brown,Grace Brown,Female,2024-01-17,Bremerton,Washington,United States
15750,298,AW00015750,Kaitlin,Martinez,Kaitlin Martinez,Female,2022-09-08,Bellflower,California,United States
15751,32,AW00015751,Kristen,Xu,Kristen Xu,Female,2022-12-21,Bendigo,Victoria,Australia
15752,10,AW00015752,Bobby,Rodriguez,Bobby Rodriguez,Male,2022-12-08,Newcastle,New South Wales,Australia
15753,27,AW00015753,Margaret,Li,Margaret Li,Female,2022-12-09,Townsville,Queensland,Australia
15754,11,AW00015754,Crystal,Xu,Crystal Xu,Female,2022-12-04,North Ryde,New South Wales,Australia
15755,39,AW00015755,Connor,Flores,Connor Flores,Male,2022-12-24,Sunbury,Victoria,Australia
15756,28,AW00015756,Kari,Gutierrez,Kari Gutierrez,Female,2022-12-25,Cloverdale,South Australia,Australia
15757,28,AW00015757,Edwin,Ferrier,Edwin Ferrier,Male,2022-12-24,Cloverdale,South Australia,Australia
15758,38,AW00015758,Arturo,Andersen,Arturo Andersen,Male,2024-01-05,South Melbourne,Victoria,Australia
15759,536,AW00015759,Erin,Brooks,Erin Brooks,Female,2023-03-21,Beaverton,Oregon,United States
15760,54,AW00015760,Richard,James,Richard James,Male,2023-03-23,N. Vancouver,British Columbia,Canada
15761,57,AW00015761,Xavier,Thompson,Xavier Thompson,Male,2023-10-03,Newton,British Columbia,Canada
15762,59,AW00015762,Garrett,Stewart,Garrett Stewart,Male,2023-06-25,Oak Bay,British Columbia,Canada
15763,644,AW00015763,Xavier,Young,Xavier Young,Male,2022-09-08,Walla Walla,Washington,United States
15764,40,AW00015764,Louis,Guo,Louis Guo,Male,2022-12-07,Warrnambool,Victoria,Australia
15765,32,AW00015765,Gilbert,Deng,Gilbert Deng,Male,2022-12-22,Bendigo,Victoria,Australia
15766,36,AW00015766,Priscilla,Black,Priscilla Black,Female,2023-01-29,Melton,Victoria,Australia
15767,37,AW00015767,George,Prasad,George Prasad,Male,2022-12-21,Seaford,Victoria,Australia
15768,334,AW00015768,Victoria,Walker,Victoria Walker,Female,2022-10-05,Lakewood,California,United States
15769,335,AW00015769,Kelly,Coleman,Kelly Coleman,Female,2022-10-05,Lemon Grove,California,United States
15770,372,AW00015770,Xavier,Brooks,Xavier Brooks,Male,2022-10-12,Spring Valley,California,United States
15771,543,AW00015771,Maria,Diaz,Maria Diaz,Female,2022-10-23,Lebanon,Oregon,United States
15772,361,AW00015772,Christopher,Anderson,Christopher Anderson,Male,2023-07-19,San Gabriel,California,United States
15773,336,AW00015773,Dylan,Jenkins,Dylan Jenkins,Male,2023-07-27,Lincoln Acres,California,United States
15774,634,AW00015774,Natalie,Kelly,Natalie Kelly,Female,2023-04-08,Redmond,Washington,United States
15775,609,AW00015775,Michelle,Ward,Michelle Ward,Female,2023-08-17,Bellingham,Washington,United States
15776,345,AW00015776,Jesse,Mitchell,Jesse Mitchell,Male,2023-05-26,Newport Beach,California,United States
15777,637,AW00015777,Brianna,Smith,Brianna Smith,Female,2023-04-20,Seattle,Washington,United States
15778,616,AW00015778,José,Miller,José Miller,Male,2022-10-21,Everett,Washington,United States
15779,611,AW00015779,Jackson,Hayes,Jackson Hayes,Male,2023-05-21,Bremerton,Washington,United States
